business_id,name,stars,review_count,categories,open
bAWwkHx0WhEUutTKNA6JJg,Enterprise Rent-A-Car,3.5,4,Hotels & Travel ; Car Rental ; ,TRUE
SpXBHrRfXJdocVkQa16zxg,Cold Stone Creamery,3,7,Food ; Ice Cream & Frozen Yogurt ; ,TRUE
KeI0EKf0zqmSi5VRoUt6cw,Carr Mill Mall,4,10,Shopping Centers ; Shopping ; ,TRUE
wF3DKkz5HaNFWz6Sh5AJYA,Gordon's Office Equipment,1.5,8,Local Services ; IT Services & Computer Repair ; ,TRUE
BFcpJ6F86ygOJNPbW-QYmQ,1/4 Price Books,3.5,15,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
APqEbz5ST_fRQczCimW5zw,Bamboo Tea House,4.5,18,Food ; Coffee & Tea ; ,TRUE
TZqSbTyzsVVcHR9K2fUvcQ,Alibi Cafe,3,8,NA,TRUE
HlWwdYeCxsZdMx9Xs75UZQ,More Dust Than Digital Films,5,2,Professional Services ; Video/Film Production ; ,TRUE
voadAAOcqg9DPUCJwM6-Nw,True Beauty Salon Spa Store,4,3,Hair Salons ; Day Spas ; Shopping ; Cosmetics & Beauty Supply ; Beauty and Spas ; ,TRUE
UYG7_cYTZ8xdlp56xs485w,Costa Verde,2.5,44,Home Services ; Real Estate ; Apartments ; ,TRUE
lXVJLzBNEd5qWuoX1d1okQ,Ed's Buffalo Wings & Pizza,3,38,Pizza ; Middle Eastern ; Restaurants ; ,TRUE
n25WOhvePdED2VQba6VRUA,Greek Escape,3.5,12,Sporting Goods ; Fashion ; Shopping ; Sports Wear ; ,TRUE
FEeEcwNS-TRtDYA5ClCDdQ,Spice 6 Modern Indian,4,37,Indian ; Restaurants ; ,TRUE
BvOa6j_YiBbtc3h7Fo5ScQ,Ton Ton Japanese Food Cart,3,3,Food Stands ; Restaurants ; ,TRUE
_3pQcGjFzacx7Zow4TZWwQ,Suds Laundromat,3,4,Local Services ; Dry Cleaning & Laundry ; ,TRUE
t1J5b65nI6M3Mi2HvJzHng,EYE EXCELLENCE,4.5,5,Optometrists ; Health and Medical ; Laser Eye Surgery/Lasik ; ,TRUE
_tTTuyGAyIcm3mYonSnxjA,Palmer Episcopal Church,4.5,2,Churches ; Religious Organizations ; ,TRUE
fcdjnsgO8Z5LthXUx3y-lA,Pho K & K,3.5,111,Restaurants ; Vietnamese ; ,TRUE
Iggez45FOelUEv00EznD8Q,Free Library Of Philadelphia,3.5,8,Libraries ; Public Services & Government ; ,TRUE
28stnYJ1KKgT3wQdIkAIjg,Ls Union 76,4,5,Automotive ; Gas & Service Stations ; ,TRUE
dCy1oVUMnoyNknh_Skxpug,World Wrapps,2.5,15,Sandwiches ; Restaurants ; ,TRUE
S16YsO21x0MOHWWhN5HxAw,Daphne Cafe,4,20,Turkish ; Mediterranean ; Restaurants ; ,TRUE
A9Zctl-TaRIM1qJZ3MbJUA,Nick Hilton Studio,4,2,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; ,TRUE
ossi9K7n2HNR_AyLB8rpOQ,The Tire Warehouse Inc,5,2,Tires ; Automotive ; ,TRUE
a5cpPNHqLAor_0KA8fU7RQ,Club Inferno,2.5,3,Nightlife ; ,TRUE
TjcXl6QUJxb5kdcpTzYUOw,The Coffee Bean & Tea Leaf,3.5,27,Food ; Coffee & Tea ; ,TRUE
tB_dJN_yomEtiG31YuPWWw,Marriott Residence Inn Princeton at Carnegie Center,2.5,4,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
D6374F90YKRU7qktcXAA7g,Shakespeare Tavern,4,71,Arts & Entertainment ; American (Traditional) ; Performing Arts ; Restaurants ; ,TRUE
YiG3yNM1PCgkDUhOrr74lA,Cornerstone Children's Center,3,2,Education ; Preschools ; ,TRUE
YzNr5QN_t2tbxitwcuu8EA,Woodstock's Pizza,3.5,144,Pizza ; Restaurants ; ,TRUE
04THECdIAZ877hAiG3bfYA,Menands Mobil Service Center,4,2,Food ; Automotive ; Convenience Stores ; Gas & Service Stations ; ,TRUE
GS3vqosK_1vROEnqzvUrMg,Phat Cat Restaurant,3,5,NA,TRUE
vc7pfXnGey0lUFC5DwnO7Q,Pristine Windows,5,2,Windows Installation ; Home Services ; ,TRUE
wmWy8Y_I92ADhwVD4bXxeQ,MBTA Bus Route 71,2.5,6,Hotels & Travel ; Public Transportation ; Transportation ; ,TRUE
PeZu37TOMW3S9UuB6QUmDA,Super Pantry,2,2,Automotive ; Gas & Service Stations ; ,TRUE
yB-GD9GuRlEAS5ZXoS1szQ,USC Galen Center,4,39,Stadiums & Arenas ; Arts & Entertainment ; Music Venues ; Nightlife ; ,TRUE
8Xws_m6p_O_1lOwiD2I1Ow,Midas Auto Service,3.5,7,Auto Repair ; Automotive ; Tires ; ,TRUE
KP2ltbi7n6vxTEG6kuooNQ,Kevin Moreland  DC,5,3,Health and Medical ; Chiropractors ; ,TRUE
xULATz2siGXOPia614mg2A,Lulu's Noodles,3,167,Vegetarian ; Korean ; Japanese ; Chinese ; Restaurants ; ,TRUE
hiL5mQL0N_kzX9JxrtqqwA,Boston Market,1,3,American (Traditional) ; Comfort Food ; Caterers ; Event Planning & Services ; Restaurants ; ,TRUE
2sHQrO5glncdrJRcTCucGg,Blockbuster Video,3.5,4,Music & DVDs ; Books  Mags  Music and Video ; Shopping ; ,FALSE
m6eV0s5SlCoDgVqd45njAg,Downtown Spay/Neuter Plus Veterinary Clinic  Inc,2.5,16,Veterinarians ; Pets ; ,FALSE
b88HUwXarEDlFehKzaqzBg,FroyoWorld,3.5,16,Food ; Desserts ; Ice Cream & Frozen Yogurt ; ,TRUE
3NBPta-oH4MCNbR5k_wQjw,Perimeter Arts Gallery & Custom Framing,4.5,2,Arts & Crafts ; Arts & Entertainment ; Art Galleries ; Shopping ; Framing ; ,TRUE
QI0FYatL0VtX07duLHdu9A,Bonded BoutiqueCleaners,3.5,3,Local Services ; Dry Cleaning & Laundry ; ,TRUE
iG8DnZCnKHH_KYC8pG14NQ,Sublime Doughnuts,4.5,333,Food ; Donuts ; ,TRUE
BonZ748EKm8pwtVQalFpYQ,Jacks N Joe,4,453,Breakfast & Brunch ; Restaurants ; ,TRUE
yc9si6XPm1onX157NQXshQ,West U Massage,4.5,4,Day Spas ; Massage ; Beauty and Spas ; ,TRUE
6vxPFIAUmOUFXerEmGRdiQ,Trader Joe's,4.5,193,Food ; Grocery ; ,TRUE
pL1C3UIhlqVZXFpA8J8Q7w,University City Housing,3,6,Home Services ; Real Estate ; Apartments ; ,TRUE
e0K9zhY_twFNOS98EwPNJw,McCord Candies,3.5,8,Ice Cream & Frozen Yogurt ; Specialty Food ; Candy Stores ; Food ; Sandwiches ; Restaurants ; ,TRUE
BkJtywTAG-a9fU6rdaL6UQ,Scholz Garten,3.5,80,German ; Burgers ; Bars ; Nightlife ; Restaurants ; ,TRUE
LBUdbb1n-E9uGCmlwQbQVg,Arriba Philadelphia,5,3,Language Schools ; Education ; Specialty Schools ; ,TRUE
1Y11dkfWyXEKwH-xyG0llQ,My Fit Foods,3,6,Specialty Food ; Food ; ,TRUE
6reQFssNNWaSXxA8wpTnrQ,International House of New York,2.5,4,Local Services ; Community Service/Non-Profit ; ,TRUE
ZmRh1MLRZkmfpB0xLB6s3w,Dickson Brothers True Value,4.5,22,Hardware Stores ; Shopping ; Home & Garden ; ,TRUE
j0lgvR3AAG1FL6qj9AmWEg,The Arena,3.5,33,Bars ; Restaurants ; American (Traditional) ; Sports Bars ; Nightlife ; ,TRUE
OsFjnqRz8-dgSlY0GHv6Mw,University of Michigan Museum of Art,4,13,Museums ; Arts & Entertainment ; ,TRUE
LpjwkQXcCxozUG7boL8g6A,Gofish Sushi,3,18,Vietnamese ; Sushi Bars ; Restaurants ; ,TRUE
Aj4VcyWnXHQrYBjkoQj8QQ,Community Observer,5,2,Print Media ; Mass Media ; ,TRUE
MHC32AfdABa8Hk31i7ftRQ,Patagonia,4.5,18,Sporting Goods ; Shopping ; Outdoor Gear ; ,TRUE
ZP451PP7x_K08jsoSyo3aw,Bicycle Chain - Chapel Hill,3,8,Sporting Goods ; Bikes ; Shopping ; ,TRUE
RXqrU1I8GsjXwfSlHmJ5Aw,Franklin St Yoga Center,4.5,19,Active Life ; Yoga ; Fitness & Instruction ; ,TRUE
iZJmpNvUvdiWCjJMi3ZPGg,Bruce B McLucas  MD,3,9,Doctors ; Health and Medical ; Obstetricians and Gynecologists ; ,TRUE
TUWrwm9iOsbEzyo6s4IdFA,Cuatro's,3.5,183,American (Traditional) ; Mexican ; Restaurants ; ,TRUE
UG3kQMnh5pyl6UsL7y29vA,A Clear Path Professional Organizing,5,15,Home Cleaning ; Home Organization ; Home Services ; ,TRUE
orOMKuZv6vmqt2u4Xc4cGw,21 Rio,4.5,4,Home Services ; Real Estate ; Apartments ; ,TRUE
_ookOKAe-p17uJKLNmA_fg,Cambridge Innovation Center,4.5,7,Shared Office Spaces ; Real Estate ; Event Planning & Services ; Venues & Event Spaces ; Home Services ; ,TRUE
uHnV3vqHGH1H1kqO8jjiyw,Ashleigh Grounds Hair Stylist & Makeup Artist,5,8,Hair Salons ; Beauty and Spas ; ,TRUE
uLWP9FVdklJXP37BsT6YIA,Maoz Vegetarian,4,58,Vegetarian ; Restaurants ; ,TRUE
caMYd-Rhvrg4_K4BLIMUew,Kfc,1.5,4,Restaurants ; ,TRUE
rQZBjywf-SFDNjokmN_v7w,Molly's Salads,4.5,30,Vegetarian ; Salad ; Restaurants ; ,TRUE
PuTHnd2I7mhZG28wQw8rVg,Bing Dining Room,4,2,American (New) ; Restaurants ; ,TRUE
5_h-nkc_gvEPvJcFkXm4bQ,Village Pump Liquors,4.5,18,Food ; Beer  Wine & Spirits ; Tobacco Shops ; Shopping ; ,TRUE
76hIZMzHZ_lFM0p2N7_gRQ,The Cellar Restaurant,3.5,33,Greek ; Restaurants ; ,TRUE
PTIA2n0J0d0Ds1rnUSBX8Q,American Apparel,2.5,35,Children's Clothing ; Fashion ; Shopping ; Accessories ; Men's Clothing ; Women's Clothing ; ,TRUE
9rdigHXd49AKYopcG9-Mnw,Stanford's Bartender,5,48,Event Planning & Services ; Party & Event Planning ; ,TRUE
BaUGumr52h2UNGTX4GUSGw,Buktooph Design,5,2,Professional Services ; Graphic Design ; ,TRUE
IWZg1OfbxbNZ10LhOTHfww,The Georgian Terrace,3,65,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
cgmqzUo7UVGe_KSlGUlK6A,Isle PediSpa,4,25,Nail Salons ; Beauty and Spas ; ,TRUE
GkP9nxbS9tPbx2xOpD_tIg,Trio Boutique,4.5,2,Women's Clothing ; Fashion ; Shopping ; Jewelry ; ,TRUE
7pd9NLLoZ4Dy9tKZX2WP0A,Gene's Place,4,17,Dive Bars ; Bars ; Nightlife ; ,TRUE
hf_6wAfO9h7HN-P3bUr2MA,Rite Aid,3.5,4,Shopping ; Drugstores ; ,TRUE
J9ZH-PQHtDgJq1fGsb0wCQ,The Burke Museum,4,34,Museums ; Arts & Entertainment ; ,TRUE
I5XKovbnfJ8W8vuHKvf3Vw,Campus Pharmacy,4.5,3,Shopping ; Drugstores ; ,TRUE
0wJWMBmwU3-NRJBpPO8uJg,Real Estate with Lu & Grace,5,2,Real Estate Agents ; Real Estate Services ; Home Services ; Real Estate ; ,TRUE
E-dX2Lc213Gee-TIISXbSA,Safiya's Massage & Rehabilitation Therapies,3.5,3,Massage ; Beauty and Spas ; ,TRUE
rjKMTKPsjYw4RtiMpHquJA,Fajita Grill,3,21,Mexican ; Restaurants ; ,TRUE
Sqp5adruhp0QvtT9RKzzsA,Tayrona,4.5,9,Shopping ; Jewelry ; ,TRUE
4kR9-F-iooU_l_n2mgSGDw,Vintage Cellar,4.5,24,Food ; Beer  Wine & Spirits ; ,TRUE
8ZfZ3AkQv2USyl5-BxJVLw,Anderson Barber Shop,3.5,5,Barbers ; Beauty and Spas ; ,TRUE
mlXtGO4O8rMJYLShcegCRg,Price Chopper,4,4,Food ; Grocery ; Flowers & Gifts ; Shopping ; Florists ; ,TRUE
Vf44uj2f3lVlcHs0ambUlw,Lavida Massage,4.5,2,Day Spas ; Massage ; Beauty and Spas ; ,TRUE
R4-1hRvYiJhH1aSzw0UX8g,Spa 180,2.5,2,Skin Care ; Beauty and Spas ; ,FALSE
GLoChe_wCEtZU9Ky1QYVMQ,Adesso California Cafe,4,2,Pizza ; Restaurants ; ,FALSE
Ol8v3U-v4gq7lN0iIXqvXw,Amherst Brewing Co,3,92,Bars ; Food ; Breweries ; Pubs ; Nightlife ; American (New) ; Restaurants ; ,TRUE
X48_-RjsQMLz8pMVU9JEQA,Feel Good Foods,2.5,2,Food ; Street Vendors ; ,TRUE
MTosaEVCSW1wapIWZXGkzw,Moe's Southwest Grill,2.5,7,Tex-Mex ; Restaurants ; ,TRUE
wk-jeSDfKczMjDrzsRLcMg,Banyan Tree Healing Center,5,8,Massage Therapy ; Health and Medical ; Massage ; Beauty and Spas ; ,TRUE
rrUWiTpF2wwBSQoTCMoexg,The Studio,3.5,2,Hair Salons ; Photographers ; Day Spas ; Event Planning & Services ; Beauty and Spas ; ,TRUE
-1K9xLVS8HnG8n0g7Xq7mQ,Meeting Street Caf??,4,89,Food ; Desserts ; Sandwiches ; Bakeries ; Restaurants ; ,TRUE
RnGDX0tUKW389sE4--jShA,Expressions,4,4,Hair Salons ; Hair Removal ; Beauty and Spas ; ,TRUE
owg0N783oHfL_DC9_kXY-Q,La Jolla International Gardens,2.5,10,Home Services ; Real Estate ; Apartments ; ,TRUE
kN6Ai2WOz8dEBC75l77iBg,Double Dragon,2,3,Chinese ; Restaurants ; ,TRUE
cXBOQkBmYXl_YxnCTaaFNQ,Wing Zone,4,4,Chicken Wings ; Restaurants ; ,FALSE
XwuBHsqEyvL0bSFBi8fhgw,Fox's Pizza Den,4,9,Pizza ; Restaurants ; ,TRUE
TvU8F_N2QM2KebTDtubLxA,Mello Jello,4.5,3,Asian Fusion ; Restaurants ; ,FALSE
1bLBnfRzvA5CSj7c1F2jZg,LB Skincare,5,6,Skin Care ; Hair Removal ; Makeup Artists ; Beauty and Spas ; ,TRUE
dW79jPJVpzlTKGF-1JAsaw,Smallman Street Deli,4,44,Delis ; Restaurants ; ,TRUE
xKX3Vd70q1Myo1fKN5-Tkg,Amanda Winkles,5,2,Photographers ; Event Planning & Services ; Session Photography ; ,TRUE
xrrqVE1D6mW_KQ8cKbJutA,Cutter's Mill Pet Store,4,6,Pets ; Pet Stores ; ,TRUE
eCAOhaI3cKSIQUvDWd6MGQ,Zanny's Cafe,3.5,44,Food ; Coffee & Tea ; Sandwiches ; Restaurants ; ,TRUE
gsxBic3oXStmNtg10h6StA,Jack In the Box,3,8,Fast Food ; Restaurants ; ,TRUE
Q9LaqaZE-AYp8u7nNEGWIA,Kang's Korean Restaurant,4,41,Korean ; Restaurants ; ,TRUE
uHmGhrHGstrBVLaXCVqoig,Cambridge Public Library,3.5,8,Libraries ; Public Services & Government ; ,TRUE
cL1nURym0sjqCnoaEXG0yw,Little Bites and More,3.5,5,Pizza ; Restaurants ; ,TRUE
QNgOyKQNDZ2BED7c2gctuA,Al-Baraki,4,27,Middle Eastern ; Restaurants ; ,TRUE
yrm_71ndep3VWt3pYsfciw,Alexandria II Bookstore,4.5,36,Music & DVDs ; Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
L4v7-i9PIOXr7hSyNIAzcg,Wyndham Garden Hotel - University Place,3,13,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
ulfy5LAm3jUU7BktYbtHwg,Joey's Pizzeria,4.5,2,Caterers ; Pizza ; Event Planning & Services ; Restaurants ; ,TRUE
jniAYYUXDPxhQlwzGBmjAQ,Joe's Crab Shack,4,3,Diners ; Restaurants ; ,TRUE
TTdVm1JRpUPGu2Ps_38ZJQ,Woolly Mammoth,4,17,Fashion ; Shopping ; Shoe Stores ; ,TRUE
3k9PWkWl7WYLySeudeGx6w,UCLA Extension,3,44,Colleges & Universities ; Doctors ; Education ; Health and Medical ; Family Practice ; ,TRUE
5K1nHi7QkQsuuE3xgwq9xw,Tanning Etc,2.5,3,Tanning ; Beauty and Spas ; ,FALSE
Z0uNbAindJ7Ewu8wd7HCHA,Courtyard by Marriott Princeton Hotel,3.5,7,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
QF4McYH5huGxgwOC2-Rxmg,Shinkansen,3,9,Japanese ; Restaurants ; ,TRUE
1Iek-D2wudsh0b7z1zkkCA,McCarter Theatre Center,4.5,3,Arts & Entertainment ; Performing Arts ; ,TRUE
j85vAyM0rT-u4xQd4Tb9Aw,MIT Press Bookstore,5,34,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
NLhgRKwRGvXrehBD5AcqPQ,John's Tailor Shop,3.5,4,Local Services ; Sewing & Alterations ; ,TRUE
CBGlpWPSssVOV26940fcnQ,Harmonix Music Systems,5,6,Arts & Entertainment ; ,TRUE
4i7z1ttEkRTFlhYLtUhJiw,Armando's Lunch Truck,4.5,54,Mexican ; Food Stands ; Restaurants ; ,TRUE
jkGDUjx6b7PjiW7cwKlntg,Bank of America,3,4,Banks & Credit Unions ; Financial Services ; ,TRUE
KAYAT4Ya4rQnjIrO_u5JyA,Tasty LA Singles Dining Network,2.5,2,Local Services ; Arts & Entertainment ; Social Clubs ; ,TRUE
Jvu1lUWkwjei5DBYO-oR2A,Chris Solberg,5,2,Arts & Entertainment ; Nightlife ; Music Venues ; ,TRUE
hdabpPPAaPp6Q3rQ47zZOw,Enzo's Pizzeria,3.5,285,Pizza ; Restaurants ; ,TRUE
D7dGgNFXFJZ8nck4nbbvTg,Gelateria Lisa,4,5,Food ; Ice Cream & Frozen Yogurt ; ,TRUE
uEovyV7PPcoSkWKt90Yk4w,Brandon W. Goldstein  D.C.,5,4,Health and Medical ; Chiropractors ; ,TRUE
dDK09zczpkPlEcdAR2O6Vw,The Art Study,5,4,Arts & Entertainment ; Art Galleries ; Shopping ; ,TRUE
QtRgDAK6k0JELN2_hi0ayw,Papa Murphy's Take N Bake Pizza,3.5,7,Pizza ; Restaurants ; ,TRUE
 -P-WExu778SlT9B2gaStGQ,Dumm's Corner,4.5,2,Food ; Grocery ; ,TRUE
L_0dqYPcUK8LrCxbSmwxkA,Silver Star Bakery,4,25,Food ; Bakeries ; ,TRUE
S6d8dvLM1YmREhutv-1KfQ,California Hearing and Balance Center,5,2,Health and Medical ; ,TRUE
KFfXz86HU9Svn3y_ngFnsQ,Mama Teresa of Providence,4.5,2,Restaurants ; ,FALSE
GFMUL8Z44l1wD7KXop18sA,Glenwood Pines Restaurant,3.5,45,Burgers ; American (Traditional) ; Restaurants ; ,TRUE
YOknlHsf3Z2hKO9Uk7w_3g,The Ida and Cecil Green Faculty Club,4,8,Buffets ; Event Planning & Services ; Venues & Event Spaces ; Restaurants ; ,TRUE
Ic2xakPYKgM_Uma5hnLnFg,Bobby & June's Kountry Kitchen,3.5,37,Breakfast & Brunch ; Southern ; Restaurants ; ,FALSE
wfS1G5lrjx_SGWBuG2690g,Pot Au Feu,3.5,39,French ; Restaurants ; ,TRUE
XMxYTFhNW8YU8fPOguKUrA,Mary S Amir  MD,2,4,Neurologist ; Doctors ; Health and Medical ; ,TRUE
8efBIIgcLayygp-wQSUFyw,The Melior Maids,2,5,Home Cleaning ; Home Services ; ,TRUE
vmX-LD_9u9WyU2p7SvRJ0Q,Bovard Auditorium,4,8,Arts & Entertainment ; Performing Arts ; Nightlife ; Music Venues ; ,TRUE
Q3fI3REA2YT4YNgBqCiGDg,Citizens Business Bank,1,4,Banks & Credit Unions ; Financial Services ; ,TRUE
K5uskuGHxaxheFKNXgQPBg,Student Bike Shop,2,12,Bikes ; Sporting Goods ; Keys & Locksmiths ; Shopping ; Home Services ; ,TRUE
 -Koz03whrmraP_RJ4FSiTQ,Brotchen,4,5,Food ; Desserts ; Coffee & Tea ; Bakeries ; ,TRUE
u6iZDMdWb3FIyEqQ4zCBig,Ucla Hematology-Oncology,4,2,Hospitals ; Health and Medical ; ,TRUE
mYbi989togPtbXvWS4Nb4A,Teachers College,3.5,13,Colleges & Universities ; Education ; ,TRUE
CuQFZg7I6WKGFCdkyYPq6A,The Rathskeller,3,8,Restaurants ; ,FALSE
0USEuEvG7PyLtv84wvhGdg,Thirsty Turtle,1.5,14,Bars ; Nightlife ; ,FALSE
xUkAWXVkJ7oKnu4EKS2IYQ,Lola Ricci,5,9,Hair Salons ; Skin Care ; Hair Removal ; Beauty and Spas ; ,TRUE
f3PoVA8iKdegBHddBoXbNA,Houston Maritime Museum,4,5,Museums ; Arts & Entertainment ; ,TRUE
dN3TYn39AXrnWVsaGUL0tQ,Tello's,3.5,9,Fashion ; Shopping ; ,FALSE
fdbTgcmRlj4uH2CNuRyk9g,University City Center For Eye Care,4,8,Shopping ; Optometrists ; Health and Medical ; Eyewear & Opticians ; ,TRUE
2bAica0Ynl0pCnRtFh-nDg,Chevron,3,2,Automotive ; Gas & Service Stations ; ,TRUE
q4_xD3Hox-vJ0ZFIQhsPOg,Matt L Trevena,2.5,3,Professional Services ; Immigration Law ; Lawyers ; ,TRUE
TLaTDZfikwfWODEJjsPqbw,Haircut Store,5,20,Hair Salons ; Beauty and Spas ; ,TRUE
4Rc4nIoVDPh5P-cworvDRg,Madison's,4,2,Bars ; Nightlife ; ,FALSE
 -srTJq2bo7HhRcuutfBxiA,U of M Hospitals & Health Centers  Patient Accounts Department,4,2,Health and Medical ; ,TRUE
9133VCCSn7ZhlyBga2MV7Q,Regal Tax & Law Group,5,8,Financial Services ; Professional Services ; Lawyers ; Tax Services ; Bankruptcy Law ; ,TRUE
apSX0LOOOVH-W9EqpdoFmQ,Bolin Creek Greenway,4,8,Active Life ; Parks ; ,TRUE
EWswCV97BBb0ezXRZhCoOQ,Caf?? Phipps,3.5,9,Sandwiches ; Restaurants ; ,TRUE
D-eEko2OGI5DDQAjvWhprw,The Historic Academy of Medicine,5,2,Event Planning & Services ; Venues & Event Spaces ; ,TRUE
loBOs5ruFXSNL-ZM29cTrA,Momo Masala,4,4,Indian ; Asian Fusion ; Restaurants ; ,TRUE
jZGqAdBlDnrP-J7--vdPxA,Beijing Restaurant,3,61,Chinese ; Restaurants ; ,TRUE
ZeLSZRm_l0Aw7idB3_fKbA,Little's Shoes,3,17,Fashion ; Shopping ; Shoe Stores ; ,TRUE
MN7F8UJk33nbYpvDBieIeg,Red Mango,4,55,Food ; Ice Cream & Frozen Yogurt ; Desserts ; ,TRUE
e1aDVnD8covGjsTH_cuNrw,Above The Plane,5,2,Home Services ; Contractors ; ,TRUE
_wqCV_KMwsXj3YyEJm9d3g,Foothill Cleaners,3,7,Local Services ; Dry Cleaning & Laundry ; ,TRUE
WsBzQEF6C1sCaO5e4vi53w,Lawrence Phillips  OD,2.5,6,Optometrists ; Health and Medical ; ,TRUE
MM7Hs9eB1_BqX5bXNNCHmQ,Consignment Showcase,3,3,Shopping ; Home & Garden ; Furniture Stores ; ,FALSE
ZKKRhDiNECZKtdu9CSFz6w,Panda Garden Chinese Restaurant,3,5,Chinese ; Restaurants ; ,TRUE
dRysLTUzG0NuaGYQcP-YbA,T-Mobile,3.5,3,Shopping ; Mobile Phones ; ,TRUE
6280osiJDQ52g_jVEgCspA,Rock Dog,4,2,Restaurants ; Hot Dogs ; ,FALSE
G0OV23-dZlDjTwgVR7gtYA,Polish Nail Salon,2,10,Eyelash Service ; Nail Salons ; Beauty and Spas ; ,TRUE
ELZqT1x_b17XF_k4jnjpWQ,Carnivolution,4.5,8,Shopping ; Arts & Entertainment ; Art Galleries ; Performing Arts ; ,TRUE
zkVSfgzLz03B2_627lrfkA,CC's,2.5,2,Cafes ; Sandwiches ; Restaurants ; ,TRUE
eZ6dhl4xB9xJOzfB62ChKw,Sweet,3,380,Food ; Bakeries ; ,TRUE
BkXI3_0LJGwVYurKKRSArQ,Primary Eyecare Center,5,3,Optometrists ; Health and Medical ; ,TRUE
T2eloPPk4pdrP9DFa4zpTQ,The Integrative Approach Massage & Bodywork,5,3,Massage Therapy ; Health and Medical ; ,TRUE
bET_It-VRCKr1Y-q4wgQcg,Seattle Insight Meditation Society,4.5,5,NA,TRUE
UBYFFyRtAV9_-akBPjdoSw,Ruby Restaurant,3.5,46,Bars ; American (Traditional) ; Nightlife ; Restaurants ; ,TRUE
sT2fCWG0M6hXP09RQO4Tag,Paul Mitchell - The School,3.5,33,Hair Salons ; Specialty Schools ; Education ; Beauty and Spas ; ,TRUE
OfmfALCjGOK_WwXxq3xrwA,MIT Dental,4.5,2,Dentists ; Health and Medical ; ,TRUE
vXQBq0NPscuLfh1nj-aXmA,Student Federal Credit Union,2.5,4,Banks & Credit Unions ; Financial Services ; ,TRUE
zdSa_96sy-iECn8tu8Oegg,Fedora Women's Boutique,4.5,3,Women's Clothing ; Fashion ; Shopping ; ,TRUE
y5e5Ui-dNs8wHn-iRsLvxQ,Pleasant Surprise,3.5,7,Flowers & Gifts ; Shopping ; ,TRUE
25oxfardikMvieI3LW6dMA,Le Cafe Creme,4.5,5,Food ; Coffee & Tea ; Sandwiches ; Restaurants ; ,TRUE
Uu2E4BAKboSyNgVTbqdykA,Jamba Juice,4,11,Food ; Fast Food ; Juice Bars & Smoothies ; Restaurants ; ,TRUE
 -xGIq1WisCfTcgyzu0D5Ig,Nail Talk & Tan,2.5,7,Nail Salons ; Beauty and Spas ; ,TRUE
cviyLi1nv4ifGsYKJAT7Sw,Rich & Lindsey Heinrich - Keller Williams,5,3,Real Estate Agents ; Home Services ; Real Estate ; ,TRUE
5FJED0PQkZdVL1VYVcZaXg,Daily Bread Cafe,3,6,Food ; Coffee & Tea ; American (New) ; Asian Fusion ; Restaurants ; ,TRUE
GbyhoC4RaK6iLNhF9dFjfA,Hair Cut Connection,3,6,Hair Salons ; Beauty and Spas ; ,TRUE
xFRBN0lFt8g8XjeYw8kFtQ,501 Diner,2.5,27,Breakfast & Brunch ; Diners ; Restaurants ; ,TRUE
9aUSrO_p4LVNQgxr7RfogA,Carolina Pride,4.5,3,Sporting Goods ; Fashion ; Shopping ; Sports Wear ; ,TRUE
SCDym9EeJT8YUkaqVO4cZQ,Camille's Sidewalk Cafe,3.5,7,Sandwiches ; Restaurants ; ,FALSE
e9TuesWzwt40a4s8WPkvtQ,Bass Lessons Unlimited,5,6,Musical Instruments & Teachers ; Shopping ; ,TRUE
N93q6AtoyayMZa-x0sNqgg,Cache,3,6,Women's Clothing ; Fashion ; Shopping ; Accessories ; ,TRUE
dJEbgtQRF_-cjPK_KEBz3Q,Lovenest African Restaurant,4,2,Ethiopian ; Restaurants ; ,TRUE
GxeCXXeoBaEGxkQacIQ5tQ,Moshi Moshi,4.5,41,Hair Salons ; Hair Removal ; Beauty and Spas ; ,TRUE
E_vKoJ0zvpfAcEkQGS4d2A,Daedalus Restaurant & Pub,3.5,277,Pubs ; Bars ; Nightlife ; Restaurants ; ,TRUE
RkYCZKSJ7Qhw7c7ognlm3A,Kara's Cupcakes,3.5,497,Food ; Desserts ; Gluten-Free ; Bakeries ; Restaurants ; ,TRUE
RGp2i5AwfAynko-8-9pyMg,Think Tank,3,143,Bars ; Music Venues ; Arts & Entertainment ; Nightlife ; Lounges ; American (New) ; Restaurants ; ,FALSE
iorwDYbPB6jymOMAnTVduw,Mint Clothing & Accessories,4,7,Women's Clothing ; Fashion ; Shopping ; ,TRUE
rNIKiUYsFlBdQ7xoOmYj4Q,Stan's Doughnuts,4,341,Food ; Bakeries ; Donuts ; ,TRUE
7coUXnh-LEfKjEVnN7aWuA,Don Kennedy Realty,1,2,Home Services ; Real Estate ; Apartments ; ,TRUE
